자치구명,동이름,건물명,건물용도,층정보,거래가격(만원),평수,건물면적(㎡),년도
동작구,대방동,진성마블로스,아파트,5.0,12000,4.0,14.13,2022
구로구,구로동,로제리움2차,아파트,19.0,12000,5.0,14.91,2022
동작구,대방동,진성마블로스,아파트,9.0,12000,4.0,14.4,2022
금천구,가산동,비즈트위트바이올렛5차,아파트,8.0,12000,4.0,12.1,2022
은평구,증산동,디오반,아파트,6.0,12100,4.0,14.46,2022
동대문구,답십리동,현대썬앤빌청계,아파트,9.0,12100,4.0,14.21,2022
구로구,구로동,로제리움2차,아파트,14.0,12100,5.0,14.91,2022
구로구,구로동,비즈트위트오렌지,아파트,5.0,12100,5.0,15.6,2022
은평구,증산동,디오반,아파트,2.0,12100,4.0,14.46,2022
관악구,신림동,신림큐브,아파트,7.0,12100,4.0,12.96,2022
구로구,구로동,로제리움2차,아파트,17.0,12100,5.0,14.91,2022
중랑구,묵동,묵동포레시타,아파트,5.0,12100,6.0,18.59,2022
영등포구,영등포동1가,내이처해밀,아파트,6.0,12200,5.0,14.89,2022
중랑구,중화동,범양프레체,아파트,15.0,12200,5.0,17.94,2022
은평구,증산동,디오반,아파트,6.0,12200,4.0,14.46,2022
성북구,하월곡동,삼전솔하임3차,아파트,8.0,12200,5.0,15.62,2022
영등포구,대림동,쌍용플래티넘S,아파트,9.0,12200,6.0,18.24,2022
동작구,대방동,아데나339,아파트,7.0,12250,4.0,13.58,2022
구로구,구로동,대림역포스큐,아파트,19.0,12250,4.0,14.58,2022
중랑구,묵동,묵동포레시타,아파트,5.0,12250,6.0,18.59,2022
강서구,화곡동,오케이B,아파트,1.0,12300,13.0,41.41,2022
금천구,가산동,비즈트위트바이올렛5차,아파트,14.0,12300,4.0,12.19,2022
관악구,봉천동,코스모블루,아파트,8.0,12300,4.0,14.25,2022
구로구,오류동,오류동삼전솔하임,아파트,3.0,12300,5.0,15.94,2022
은평구,증산동,디오반,아파트,3.0,12300,4.0,14.46,2022
영등포구,영등포동7가,훼미리하우스117,아파트,5.0,12400,5.0,16.9,2022
중랑구,묵동,묵동포레시타,아파트,5.0,12400,5.0,14.95,2022
중구,황학동,한양I-Class,아파트,14.0,12400,5.0,16.37,2022
중구,장충동2가,장충,아파트,2.0,12400,9.0,28.69,2022
구로구,구로동,로제리움2차,아파트,18.0,12400,4.0,14.04,2022
광진구,화양동,광진코지웰,아파트,3.0,12400,4.0,13.83,2022
광진구,화양동,광진코지웰,아파트,5.0,12400,4.0,13.83,2022
은평구,증산동,디오반,아파트,2.0,12400,4.0,14.46,2022
종로구,숭인동,삼전솔하임4차,아파트,17.0,12450,5.0,15.09,2022
관악구,신림동,프라비다트라움,아파트,5.0,12500,4.0,14.06,2022
은평구,대조동,주주베B,아파트,8.0,12500,4.0,13.35,2022
영등포구,당산동,훼미리하우스138,아파트,8.0,12500,4.0,14.28,2022
강동구,길동,청광플러스원큐브2차,아파트,15.0,12500,4.0,14.5,2022
강동구,길동,청광플러스원큐브2차,아파트,19.0,12500,4.0,14.5,2022
강동구,길동,청광플러스원큐브2차,아파트,15.0,12500,4.0,14.5,2022
관악구,신림동,보라매해담채,아파트,10.0,12500,4.0,12.89,2022
구로구,구로동,비즈트위트그린,아파트,15.0,12500,5.0,15.11,2022
동대문구,답십리동,현대썬앤빌청계,아파트,5.0,12500,4.0,14.82,2022
영등포구,대림동,쌍용플래티넘S,아파트,10.0,12500,6.0,18.24,2022
금천구,가산동,비즈트위트바이올렛5차,아파트,11.0,12500,4.0,12.19,2022
금천구,가산동,가산양우내안에애플,아파트,10.0,12500,4.0,12.04,2022
영등포구,영등포동1가,헤렌어반,아파트,9.0,12500,4.0,13.33,2022
성북구,장위동,석계역한일노벨리아시티,아파트,10.0,12500,5.0,15.21,2022
강북구,미아동,푸르지오시티,아파트,10.0,12500,6.0,18.65,2022
노원구,공릉동,한일휴니스빌,아파트,15.0,12500,4.0,13.62,2022
동작구,상도동,씨티아모리움,아파트,1.0,12500,4.0,14.19,2022
성북구,하월곡동,삼전솔하임3차,아파트,11.0,12500,5.0,15.62,2022
강동구,길동,강동큐브,아파트,17.0,12500,4.0,12.49,2022
동대문구,장안동,장안푸르미에,아파트,7.0,12500,4.0,12.95,2022
영등포구,당산동,훼미리하우스138,아파트,13.0,12500,4.0,14.28,2022
영등포구,당산동,훼미리하우스138,아파트,5.0,12500,4.0,14.28,2022
영등포구,당산동,훼미리하우스138,아파트,13.0,12500,4.0,14.28,2022
강동구,길동,청광플러스원(큐브1차),아파트,10.0,12500,5.0,17.08,2022
동작구,상도동,씨티아모리움,아파트,3.0,12550,4.0,12.71,2022
은평구,대조동,제이타워3,아파트,12.0,12600,4.0,12.19,2022
구로구,구로동,하나세인스톤3차,아파트,16.0,12700,6.0,19.99,2022
성북구,장위동,석계역한일노벨리아시티,아파트,9.0,12700,5.0,15.21,2022
성북구,장위동,석계역한일노벨리아시티,아파트,12.0,12700,4.0,14.71,2022
영등포구,영등포동1가,내이처해밀,아파트,10.0,12700,4.0,14.24,2022
광진구,화양동,광진코지웰,아파트,12.0,12700,4.0,14.71,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,6.0,12700,4.0,14.49,2022
강동구,길동,청광플러스원(큐브1차),아파트,6.0,12700,5.0,16.69,2022
은평구,불광동,제이타워,아파트,6.0,12700,5.0,15.05,2022
은평구,응암동,응암아네스트,아파트,16.0,12700,4.0,13.68,2022
관악구,신림동,프라비다트라움,아파트,6.0,12800,4.0,14.05,2022
성북구,장위동,석계역한일노벨리아시티,아파트,16.0,12800,4.0,14.71,2022
강동구,길동,청광플러스원큐브2차,아파트,8.0,12800,4.0,14.5,2022
영등포구,영등포동1가,내이처해밀,아파트,9.0,12800,4.0,14.24,2022
강동구,성내동,한양립스,아파트,5.0,12800,4.0,12.33,2022
관악구,신림동,프라비다트라움,아파트,8.0,12800,4.0,14.05,2022
금천구,가산동,비즈트위트바이올렛5차,아파트,11.0,12800,4.0,12.19,2022
금천구,가산동,비즈트위트바이올렛5차,아파트,11.0,12800,4.0,12.19,2022
은평구,응암동,응암아네스트,아파트,16.0,12800,4.0,13.68,2022
동대문구,답십리동,현대썬앤빌청계,아파트,10.0,12900,4.0,14.72,2022
관악구,신림동,보라매해담채,아파트,7.0,12900,4.0,13.23,2022
관악구,신림동,프라비다트라움,아파트,11.0,12900,4.0,14.06,2022
강북구,미아동,푸르지오시티,아파트,6.0,12900,6.0,18.65,2022
영등포구,영등포동7가,훼미리하우스117,아파트,9.0,12900,5.0,16.98,2022
영등포구,당산동,훼미리하우스138,아파트,3.0,12900,4.0,14.28,2022
동대문구,장안동,장안푸르미에,아파트,7.0,12950,4.0,11.96,2022
영등포구,영등포동4가,영등포그랑그루,아파트,11.0,13000,4.0,12.1,2022
영등포구,영등포동4가,영등포그랑그루,아파트,10.0,13000,4.0,12.1,2022
구로구,구로동,하나세인스톤2차,아파트,14.0,13000,6.0,19.33,2022
구로구,구로동,하나세인스톤2차,아파트,12.0,13000,6.0,19.33,2022
강동구,천호동,엘림스퀘어II,아파트,5.0,13000,5.0,17.58,2022
동대문구,답십리동,청계푸르지오시티,아파트,12.0,13000,6.0,18.92,2022
강서구,화곡동,트리움팰리스,아파트,10.0,13000,7.0,21.7,2022
영등포구,영등포동4가,영등포그랑그루,아파트,12.0,13000,4.0,12.1,2022
동작구,대방동,아데나339,아파트,5.0,13000,5.0,15.36,2022
영등포구,영등포동4가,영등포그랑그루,아파트,7.0,13000,4.0,12.1,2022
동대문구,답십리동,청계지웰,아파트,9.0,13000,6.0,19.53,2022
동작구,대방동,아데나339,아파트,6.0,13000,5.0,16.54,2022
영등포구,당산동,훼미리하우스138,아파트,5.0,13000,4.0,14.28,2022
종로구,숭인동,삼전솔하임2차,아파트,8.0,13000,5.0,16.67,2022
중랑구,상봉동,주함해븐타워,아파트,4.0,13000,5.0,15.73,2022
종로구,숭인동,종로중흥S클래스,아파트,11.0,13000,5.0,17.81,2022
동대문구,장안동,장안뉴시티,아파트,9.0,13000,5.0,17.53,2022
영등포구,당산동,훼미리하우스138,아파트,3.0,13000,4.0,14.28,2022
중랑구,면목동,신영,아파트,7.0,13000,4.0,14.43,2022
종로구,숭인동,종로중흥S클래스,아파트,11.0,13000,5.0,17.81,2022
중랑구,상봉동,포시티,아파트,12.0,13000,4.0,14.86,2022
영등포구,신길동,프리가,아파트,5.0,13000,4.0,13.66,2022
마포구,마포동,비체힐리버뷰,아파트,4.0,13000,5.0,16.61,2022
영등포구,신길동,프리가,아파트,14.0,13000,4.0,13.6,2022
종로구,숭인동,종로중흥S클래스,아파트,14.0,13000,5.0,17.81,2022
강동구,성내동,한양립스,아파트,7.0,13000,4.0,12.33,2022
동대문구,답십리동,현대썬앤빌청계,아파트,8.0,13000,4.0,14.82,2022
영등포구,당산동,훼미리하우스138,아파트,4.0,13000,4.0,14.28,2022
강동구,길동,다성이즈빌(349-1),아파트,4.0,13000,5.0,17.2,2022
구로구,구로동,하나세인스톤3차,아파트,14.0,13000,6.0,19.99,2022
영등포구,영등포동1가,여의도시티아이,아파트,18.0,13000,4.0,12.59,2022
강서구,화곡동,세교예지안2차,아파트,7.0,13000,6.0,18.83,2022
성동구,하왕십리동,상리제나우스,아파트,4.0,13000,4.0,12.84,2022
광진구,화양동,광진코지웰,아파트,4.0,13000,5.0,16.53,2022
광진구,화양동,광진코지웰,아파트,6.0,13000,5.0,15.2,2022
강북구,수유동,정원,아파트,5.0,13000,11.0,37.16,2022
성동구,하왕십리동,상리제나우스,아파트,6.0,13000,4.0,12.84,2022
성동구,하왕십리동,상리제나우스,아파트,5.0,13000,4.0,12.84,2022
성동구,하왕십리동,상리제나우스,아파트,3.0,13000,4.0,12.84,2022
성동구,하왕십리동,상리제나우스,아파트,4.0,13000,4.0,12.84,2022
서대문구,연희동,연희웨스트팰리스,아파트,6.0,13000,4.0,13.12,2022
은평구,증산동,디오반,아파트,6.0,13000,4.0,14.46,2022
관악구,신림동,신림큐브,아파트,10.0,13000,4.0,13.41,2022
관악구,신림동,신림큐브,아파트,9.0,13000,4.0,12.96,2022
관악구,신림동,프라비다트라움,아파트,8.0,13000,4.0,14.05,2022
관악구,봉천동,서울대역해담채,아파트,6.0,13000,4.0,12.87,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,8.0,13000,4.0,14.49,2022
중랑구,묵동,묵동포레시타,아파트,2.0,13000,6.0,18.59,2022
강서구,화곡동,오케이A,아파트,4.0,13000,11.0,37.61,2022
관악구,신림동,신림큐브,아파트,9.0,13000,4.0,13.41,2022
성북구,장위동,석계역한일노벨리아시티,아파트,16.0,13000,5.0,15.21,2022
강동구,길동,다성이즈빌,아파트,9.0,13000,5.0,17.91,2022
동작구,대방동,진성마블로스,아파트,4.0,13100,4.0,14.13,2022
강서구,화곡동,경동엠파이어스테이트,아파트,8.0,13100,4.0,14.32,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,6.0,13200,4.0,13.15,2022
강동구,성내동,건영아모리움,아파트,10.0,13200,4.0,11.85,2022
관악구,신림동,푸리마타운,아파트,16.0,13200,4.0,12.25,2022
관악구,신림동,보라매해담채,아파트,3.0,13200,4.0,13.23,2022
영등포구,영등포동2가,이지리움S,아파트,7.0,13200,4.0,13.37,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,8.0,13200,4.0,13.15,2022
중랑구,상봉동,상봉어반뷰,아파트,9.0,13200,4.0,13.26,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,9.0,13200,4.0,13.15,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,9.0,13200,4.0,13.15,2022
영등포구,영등포동3가,포레스트힐시티,아파트,12.0,13200,4.0,13.53,2022
동대문구,답십리동,현대썬앤빌청계,아파트,5.0,13200,4.0,14.82,2022
금천구,가산동,가산지웰에스테이트2차,아파트,7.0,13230,4.0,14.12,2022
금천구,가산동,가산지웰에스테이트2차,아파트,7.0,13230,4.0,14.12,2022
영등포구,당산동,리버뷰,아파트,13.0,13300,5.0,15.05,2022
성동구,하왕십리동,상리제나우스,아파트,4.0,13350,4.0,12.84,2022
영등포구,영등포동7가,훼미리하우스117,아파트,10.0,13390,5.0,16.98,2022
구로구,구로동,하나세인스톤2차,아파트,11.0,13400,6.0,19.33,2022
강북구,미아동,푸르지오시티,아파트,5.0,13400,6.0,18.65,2022
성동구,하왕십리동,상리제나우스,아파트,9.0,13400,4.0,12.84,2022
은평구,대조동,뉴캐슬,아파트,9.0,13400,5.0,16.56,2022
광진구,화양동,광진코지웰,아파트,5.0,13400,4.0,14.0,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,14.0,13400,4.0,13.15,2022
중구,황학동,한양I-Class,아파트,17.0,13430,5.0,16.37,2022
동대문구,답십리동,현대썬앤빌청계,아파트,10.0,13450,4.0,14.82,2022
동대문구,답십리동,현대썬앤빌청계,아파트,10.0,13450,4.0,14.82,2022
영등포구,영등포동8가,영등포메이준2011,아파트,19.0,13500,4.0,12.11,2022
은평구,대조동,주주베에이,아파트,9.0,13500,4.0,13.56,2022
구로구,구로동,종인아네스트,아파트,17.0,13500,6.0,21.29,2022
중랑구,상봉동,주함해븐타워,아파트,18.0,13500,5.0,15.17,2022
강동구,길동,강동큐브(2차),아파트,6.0,13500,4.0,12.52,2022
영등포구,영등포동1가,여의도시티아이,아파트,14.0,13500,4.0,12.59,2022
은평구,대조동,뉴캐슬,아파트,10.0,13500,5.0,16.22,2022
노원구,공릉동,한일휴니스빌,아파트,9.0,13500,4.0,13.92,2022
강동구,길동,청광플러스원큐브3차,아파트,15.0,13500,4.0,13.27,2022
금천구,가산동,비즈트위트바이올렛5차,아파트,13.0,13500,4.0,12.19,2022
관악구,신림동,코스모그린,아파트,11.0,13500,4.0,12.21,2022
강북구,미아동,푸르지오시티,아파트,9.0,13500,6.0,18.65,2022
동대문구,답십리동,한일노벨리아,아파트,17.0,13500,4.0,14.76,2022
영등포구,영등포동4가,영등포그랑그루,아파트,11.0,13500,4.0,12.1,2022
구로구,구로동,하나세인스톤2차,아파트,13.0,13500,6.0,19.33,2022
강북구,미아동,푸르지오시티,아파트,7.0,13500,6.0,18.65,2022
구로구,구로동,하나세인스톤3차,아파트,15.0,13500,6.0,19.99,2022
영등포구,영등포동1가,내이처해밀,아파트,11.0,13500,4.0,14.24,2022
영등포구,영등포동1가,내이처해밀,아파트,5.0,13500,5.0,14.89,2022
영등포구,영등포동7가,훼미리하우스117,아파트,12.0,13500,5.0,16.98,2022
영등포구,영등포동8가,영등포메이준2011,아파트,18.0,13500,4.0,12.11,2022
관악구,봉천동,프라비다1,아파트,17.0,13500,4.0,14.38,2022
영등포구,영등포동1가,스테이72여의도,아파트,11.0,13500,4.0,12.05,2022
종로구,충신동,CS타워,아파트,12.0,13500,7.0,22.17,2022
영등포구,영등포동8가,영등포메이준2011,아파트,17.0,13500,4.0,12.11,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,14.0,13500,4.0,13.15,2022
영등포구,영등포동8가,영등포메이준2011,아파트,18.0,13500,4.0,12.11,2022
영등포구,영등포동1가,여의도의아침,아파트,5.0,13500,4.0,12.38,2022
양천구,신정동,경동미르웰,아파트,14.0,13500,4.0,14.02,2022
동작구,대방동,아데나339,아파트,4.0,13600,5.0,15.36,2022
영등포구,신길동,프리가,아파트,12.0,13600,4.0,13.6,2022
영등포구,당산동,훼미리하우스138,아파트,13.0,13600,4.0,14.28,2022
동대문구,답십리동,청계푸르지오시티,아파트,14.0,13650,6.0,18.92,2022
강동구,길동,강동렘브란트,아파트,10.0,13680,5.0,15.86,2022
양천구,신정동,경동미르웰,아파트,15.0,13700,4.0,14.02,2022
중랑구,상봉동,주함해븐타워,아파트,14.0,13700,5.0,14.94,2022
구로구,구로동,하나세인스톤2차,아파트,13.0,13750,6.0,19.33,2022
서대문구,남가좌동,디엠씨엘가,아파트,5.0,13750,4.0,13.03,2022
강동구,길동,현대웰하임(101동),아파트,9.0,13750,5.0,16.96,2022
구로구,구로동,파인마루오피스텔,아파트,16.0,13750,5.0,15.75,2022
동대문구,장안동,제이드파크(382-2),아파트,10.0,13800,5.0,17.33,2022
동대문구,답십리동,청계지웰,아파트,14.0,13800,6.0,18.59,2022
서대문구,남가좌동,디엠씨엘가,아파트,3.0,13800,4.0,13.03,2022
강동구,길동,다성이즈빌(349-1),아파트,5.0,13800,5.0,17.2,2022
강북구,미아동,푸르지오시티,아파트,18.0,13800,6.0,18.65,2022
영등포구,영등포동1가,여의도시티아이,아파트,14.0,13800,4.0,13.87,2022
강동구,성내동,건영아모리움,아파트,10.0,13800,4.0,11.98,2022
관악구,신림동,지붕위애,아파트,10.0,13900,6.0,19.58,2022
관악구,봉천동,마에스트로캠퍼스타운,아파트,15.0,13900,4.0,13.15,2022
동대문구,답십리동,청계지웰,아파트,14.0,13900,6.0,19.53,2022
동대문구,답십리동,청계지웰,아파트,12.0,13900,6.0,19.53,2022
동대문구,답십리동,청계지웰,아파트,8.0,13900,6.0,19.53,2022
동대문구,답십리동,청계지웰,아파트,14.0,13900,6.0,19.53,2022
동대문구,답십리동,현대썬앤빌청계,아파트,7.0,13900,4.0,14.82,2022
동대문구,답십리동,현대썬앤빌청계,아파트,7.0,13900,4.0,14.82,2022
광진구,중곡동,욱현하이브Ⅲ,아파트,5.0,13940,5.0,15.69,2022
동대문구,답십리동,청계지웰,아파트,7.0,13950,6.0,18.59,2022
영등포구,영등포동1가,스테이72여의도,아파트,7.0,14000,4.0,12.4,2022
영등포구,영등포동1가,스테이72여의도,아파트,9.0,14000,4.0,12.05,2022
중구,신당동,신당아르브,아파트,3.0,14000,5.0,18.08,2022
동대문구,답십리동,청계지웰,아파트,12.0,14000,6.0,18.59,2022
관악구,봉천동,프라비다1,아파트,14.0,14000,4.0,13.97,2022
영등포구,영등포동4가,영등포그랑그루,아파트,6.0,14000,4.0,12.1,2022
구로구,구로동,대림역포스큐,아파트,15.0,14000,5.0,16.82,2022
영등포구,영등포동4가,영등포그랑그루,아파트,6.0,14000,4.0,12.1,2022
영등포구,영등포동4가,영등포그랑그루,아파트,9.0,14000,4.0,12.1,2022
서대문구,연희동,연희자이엘라,아파트,13.0,14000,4.0,13.64,2022
구로구,구로동,하나세인스톤2차,아파트,15.0,14000,6.0,19.33,2022
서대문구,연희동,연희자이엘라,아파트,7.0,14000,4.0,13.64,2022
서대문구,남가좌동,디엠씨엘가,아파트,3.0,14000,4.0,13.03,2022
영등포구,영등포동4가,영등포그랑그루,아파트,10.0,14000,4.0,12.1,2022
강서구,화곡동,AndPra레지던스,아파트,5.0,14000,5.0,15.26,2022
